,index,rec_id_1,rec_id_2,prob,Match
6275,6275,rec-1904-dup-1,rec-1904-dup-2,1.0,Match
6276,6276,rec-1904-dup-1,rec-1904-dup-4,1.0,Match
6277,6277,rec-1904-dup-1,rec-1904-org,1.0,Match
6278,6278,rec-1904-dup-2,rec-1904-dup-0,1.0,Match
6279,6279,rec-1904-dup-3,rec-1904-dup-0,1.0,Match
6280,6280,rec-1904-dup-3,rec-1904-dup-1,1.0,Match
6281,6281,rec-1904-dup-3,rec-1904-dup-2,1.0,Match
6282,6282,rec-1904-dup-3,rec-1904-dup-4,1.0,Match
6283,6283,rec-1904-dup-3,rec-1904-org,1.0,Match
6284,6284,rec-1904-dup-4,rec-1904-dup-0,1.0,Match
6285,6285,rec-1904-dup-4,rec-1904-dup-2,1.0,Match
6286,6286,rec-1904-dup-4,rec-1904-org,1.0,Match
6287,6287,rec-1904-org,rec-1904-dup-0,1.0,Match
6288,6288,rec-1904-org,rec-1904-dup-2,1.0,Match
6289,6289,rec-1906-dup-0,rec-1906-org,1.0,Match
6290,6290,rec-1906-org,rec-1522-org,0.0,Non-Match
6291,6291,rec-1906-org,rec-1820-dup-0,0.0,Non-Match
6292,6292,rec-1906-org,rec-1820-org,0.0,Non-Match
6293,6293,rec-1907-dup-0,rec-1907-org,1.0,Match
6294,6294,rec-1907-dup-0,rec-745-org,0.0,Non-Match
6295,6295,rec-1909-org,rec-189-org,0.0,Non-Match
6296,6296,rec-191-org,rec-1689-org,0.0,Non-Match
6297,6297,rec-191-org,rec-667-dup-0,0.0,Non-Match
6298,6298,rec-191-org,rec-760-dup-1,0.0,Non-Match
6299,6299,rec-191-org,rec-760-org,0.0,Non-Match
6300,6300,rec-191-org,rec-796-dup-4,0.0,Non-Match
6301,6301,rec-1910-dup-1,rec-1910-dup-0,1.0,Match
6302,6302,rec-1910-org,rec-1910-dup-0,1.0,Match
6303,6303,rec-1910-org,rec-1910-dup-1,1.0,Match
6304,6304,rec-1912-dup-0,rec-1912-dup-1,1.0,Match
6305,6305,rec-1912-dup-0,rec-1912-org,1.0,Match
6306,6306,rec-1912-dup-0,rec-52-org,0.0,Non-Match
6307,6307,rec-1912-dup-1,rec-52-org,0.0,Non-Match
6308,6308,rec-1912-org,rec-1912-dup-1,1.0,Match
6309,6309,rec-1912-org,rec-52-org,0.0,Non-Match
6310,6310,rec-1913-org,rec-116-org,0.0,Non-Match
6311,6311,rec-1914-org,rec-1232-dup-0,0.0,Non-Match
6312,6312,rec-1914-org,rec-1232-dup-2,0.0,Non-Match
6313,6313,rec-1914-org,rec-1232-org,0.0,Non-Match
6314,6314,rec-1914-org,rec-1497-org,0.0,Non-Match
6315,6315,rec-1914-org,rec-1671-dup-0,0.0,Non-Match
6316,6316,rec-1914-org,rec-440-org,0.0,Non-Match
6317,6317,rec-1914-org,rec-841-org,0.0,Non-Match
6318,6318,rec-1915-org,rec-1079-org,0.0,Non-Match
6319,6319,rec-1915-org,rec-212-dup-2,0.0,Non-Match
6320,6320,rec-1915-org,rec-212-org,0.0,Non-Match
6321,6321,rec-1915-org,rec-957-dup-0,0.0,Non-Match
6322,6322,rec-1915-org,rec-957-org,0.0,Non-Match
6323,6323,rec-1916-org,rec-54-dup-0,0.0,Non-Match
6324,6324,rec-1916-org,rec-54-dup-2,0.0,Non-Match
6325,6325,rec-1917-dup-0,rec-1917-dup-3,1.0,Match
6326,6326,rec-1917-dup-1,rec-1917-dup-0,1.0,Match
6327,6327,rec-1917-dup-1,rec-1917-dup-2,1.0,Match
6328,6328,rec-1917-dup-1,rec-1917-dup-3,1.0,Match
6329,6329,rec-1917-dup-1,rec-1917-org,1.0,Match
6330,6330,rec-1917-dup-2,rec-1917-dup-0,1.0,Match
6331,6331,rec-1917-dup-2,rec-1917-dup-3,1.0,Match
6332,6332,rec-1917-dup-2,rec-1917-org,1.0,Match
6333,6333,rec-1917-dup-4,rec-1917-dup-0,1.0,Match
6334,6334,rec-1917-dup-4,rec-1917-dup-1,1.0,Match
6335,6335,rec-1917-dup-4,rec-1917-dup-2,1.0,Match
6336,6336,rec-1917-dup-4,rec-1917-dup-3,1.0,Match
6337,6337,rec-1917-dup-4,rec-1917-org,1.0,Match
6338,6338,rec-1917-org,rec-1917-dup-0,1.0,Match
6339,6339,rec-1917-org,rec-1917-dup-3,1.0,Match
6340,6340,rec-1918-dup-0,rec-1918-dup-1,1.0,Match
6341,6341,rec-1918-dup-0,rec-1918-dup-2,1.0,Match
6342,6342,rec-1918-dup-0,rec-1918-dup-4,1.0,Match
6343,6343,rec-1918-dup-2,rec-1918-dup-1,1.0,Match
6344,6344,rec-1918-dup-3,rec-1918-dup-0,1.0,Match
6345,6345,rec-1918-dup-3,rec-1918-dup-1,1.0,Match
6346,6346,rec-1918-dup-3,rec-1918-dup-2,1.0,Match
6347,6347,rec-1918-dup-3,rec-1918-dup-4,1.0,Match
6348,6348,rec-1918-dup-3,rec-1918-org,1.0,Match
6349,6349,rec-1918-dup-4,rec-1918-dup-1,1.0,Match
6350,6350,rec-1918-dup-4,rec-1918-dup-2,1.0,Match
6351,6351,rec-1918-org,rec-1918-dup-0,1.0,Match
6352,6352,rec-1918-org,rec-1918-dup-1,1.0,Match
6353,6353,rec-1918-org,rec-1918-dup-2,1.0,Match
6354,6354,rec-1918-org,rec-1918-dup-4,1.0,Match
6355,6355,rec-1919-dup-0,rec-1334-dup-0,0.0,Non-Match
6356,6356,rec-1919-dup-0,rec-1334-dup-1,0.0,Non-Match
6357,6357,rec-1919-dup-0,rec-1334-org,0.0,Non-Match
6358,6358,rec-1919-dup-0,rec-1919-dup-2,1.0,Match
6359,6359,rec-1919-dup-0,rec-1919-org,1.0,Match
6360,6360,rec-1919-dup-1,rec-1334-dup-0,0.0,Non-Match
6361,6361,rec-1919-dup-1,rec-1334-dup-1,0.0,Non-Match
6362,6362,rec-1919-dup-1,rec-1334-org,0.0,Non-Match
6363,6363,rec-1919-dup-1,rec-1919-dup-0,1.0,Match
6364,6364,rec-1919-dup-1,rec-1919-dup-2,1.0,Match
6365,6365,rec-1919-dup-1,rec-1919-org,1.0,Match
6366,6366,rec-1919-dup-2,rec-1334-dup-0,0.0,Non-Match
6367,6367,rec-1919-dup-2,rec-1334-dup-1,0.0,Non-Match
6368,6368,rec-1919-dup-2,rec-1334-org,0.0,Non-Match
6369,6369,rec-1919-dup-2,rec-1919-org,1.0,Match
6370,6370,rec-1919-org,rec-1334-dup-0,0.0,Non-Match
6371,6371,rec-1919-org,rec-1334-dup-1,0.0,Non-Match
6372,6372,rec-1919-org,rec-1334-org,0.0,Non-Match
6373,6373,rec-192-org,rec-987-org,0.0,Non-Match
6374,6374,rec-1922-dup-0,rec-1442-org,0.0,Non-Match
6375,6375,rec-1922-dup-1,rec-1922-dup-0,1.0,Match
6376,6376,rec-1922-org,rec-1442-dup-0,0.0,Non-Match
6377,6377,rec-1922-org,rec-1442-dup-1,0.0,Non-Match
6378,6378,rec-1922-org,rec-1442-org,0.0,Non-Match
6379,6379,rec-1922-org,rec-1922-dup-0,1.0,Match
6380,6380,rec-1922-org,rec-1922-dup-1,1.0,Match
6381,6381,rec-1923-org,rec-1923-dup-0,1.0,Match
6382,6382,rec-1924-org,rec-557-org,0.0,Non-Match
6383,6383,rec-1925-dup-0,rec-1925-dup-3,1.0,Match
6384,6384,rec-1925-dup-1,rec-1925-dup-0,1.0,Match
6385,6385,rec-1925-dup-1,rec-1925-dup-3,1.0,Match
6386,6386,rec-1925-dup-2,rec-1925-dup-0,1.0,Match
6387,6387,rec-1925-dup-2,rec-1925-dup-1,1.0,Match
6388,6388,rec-1925-dup-2,rec-1925-dup-3,1.0,Match
6389,6389,rec-1925-org,rec-1225-org,0.002,Non-Match
6390,6390,rec-1925-org,rec-1925-dup-0,1.0,Match
6391,6391,rec-1925-org,rec-1925-dup-1,1.0,Match
6392,6392,rec-1925-org,rec-1925-dup-2,1.0,Match
6393,6393,rec-1925-org,rec-1925-dup-3,1.0,Match
6394,6394,rec-1925-org,rec-347-org,0.0,Non-Match
6395,6395,rec-1929-dup-0,rec-1929-dup-1,1.0,Match
6396,6396,rec-1929-org,rec-1929-dup-0,1.0,Match
6397,6397,rec-1929-org,rec-1929-dup-1,1.0,Match
6398,6398,rec-1931-dup-0,rec-1341-dup-0,0.0,Non-Match
6399,6399,rec-1931-dup-1,rec-1056-dup-0,0.0,Non-Match
6400,6400,rec-1931-dup-1,rec-1931-dup-0,1.0,Match
6401,6401,rec-1931-dup-1,rec-1931-dup-2,1.0,Match
6402,6402,rec-1931-dup-1,rec-1931-dup-3,1.0,Match
6403,6403,rec-1931-dup-1,rec-1931-org,1.0,Match
6404,6404,rec-1931-dup-1,rec-826-dup-0,0.0,Non-Match
6405,6405,rec-1931-dup-2,rec-1931-dup-0,1.0,Match
6406,6406,rec-1931-dup-3,rec-1931-dup-0,1.0,Match
6407,6407,rec-1931-dup-3,rec-1931-dup-2,1.0,Match
6408,6408,rec-1931-org,rec-1056-dup-0,0.0,Non-Match
6409,6409,rec-1931-org,rec-1931-dup-0,1.0,Match
6410,6410,rec-1931-org,rec-1931-dup-2,1.0,Match
6411,6411,rec-1931-org,rec-1931-dup-3,1.0,Match
6412,6412,rec-1933-org,rec-1260-dup-2,0.0,Non-Match
6413,6413,rec-1933-org,rec-1260-org,0.0,Non-Match
6414,6414,rec-1933-org,rec-1805-org,0.0,Non-Match
6415,6415,rec-1933-org,rec-434-org,0.0,Non-Match
6416,6416,rec-1933-org,rec-685-org,0.0,Non-Match
6417,6417,rec-1934-dup-0,rec-1934-org,1.0,Match
6418,6418,rec-1934-dup-0,rec-527-org,0.0,Non-Match
6419,6419,rec-1934-dup-0,rec-747-dup-2,0.0,Non-Match
6420,6420,rec-1934-org,rec-527-org,0.0,Non-Match
6421,6421,rec-1934-org,rec-747-dup-2,0.0,Non-Match
6422,6422,rec-1935-org,rec-890-org,0.0,Non-Match
6423,6423,rec-1936-dup-0,rec-1936-org,1.0,Match
6424,6424,rec-1936-dup-0,rec-924-org,0.0,Non-Match
6425,6425,rec-1936-org,rec-1080-dup-0,0.0,Non-Match
6426,6426,rec-1936-org,rec-1080-dup-1,0.0,Non-Match
6427,6427,rec-1936-org,rec-1314-dup-1,0.0,Non-Match
6428,6428,rec-1936-org,rec-1314-dup-2,0.0,Non-Match
6429,6429,rec-1936-org,rec-1822-org,0.0,Non-Match
6430,6430,rec-1936-org,rec-210-dup-2,0.0,Non-Match
6431,6431,rec-1936-org,rec-210-org,0.0,Non-Match
6432,6432,rec-1938-dup-0,rec-1938-dup-1,1.0,Match
6433,6433,rec-1938-dup-0,rec-1938-dup-2,1.0,Match
6434,6434,rec-1938-dup-0,rec-1938-org,1.0,Match
6435,6435,rec-1938-dup-1,rec-1938-org,1.0,Match
6436,6436,rec-1938-dup-2,rec-1938-dup-1,1.0,Match
6437,6437,rec-1938-dup-2,rec-1938-org,1.0,Match
6438,6438,rec-1939-dup-0,rec-1072-dup-0,0.0,Non-Match
6439,6439,rec-1939-dup-0,rec-1072-dup-3,0.0,Non-Match
6440,6440,rec-1939-dup-0,rec-1617-org,0.0,Non-Match
6441,6441,rec-1939-dup-0,rec-1939-org,1.0,Match
6442,6442,rec-1939-org,rec-1072-dup-0,0.0,Non-Match
6443,6443,rec-1939-org,rec-1072-dup-3,0.0,Non-Match
6444,6444,rec-1939-org,rec-1617-org,0.0,Non-Match
6445,6445,rec-194-dup-0,rec-194-dup-2,1.0,Match
6446,6446,rec-194-dup-0,rec-194-org,1.0,Match
6447,6447,rec-194-dup-1,rec-1937-org,0.0,Non-Match
6448,6448,rec-194-dup-1,rec-194-dup-0,1.0,Match
6449,6449,rec-194-dup-1,rec-194-dup-2,1.0,Match
6450,6450,rec-194-dup-1,rec-194-org,1.0,Match
6451,6451,rec-194-org,rec-1937-org,0.0,Non-Match
6452,6452,rec-194-org,rec-194-dup-2,1.0,Match
6453,6453,rec-1940-dup-0,rec-1940-dup-3,1.0,Match
6454,6454,rec-1940-dup-0,rec-1940-org,1.0,Match
6455,6455,rec-1940-dup-1,rec-1722-org,0.0,Non-Match
6456,6456,rec-1940-dup-1,rec-1940-dup-0,1.0,Match
6457,6457,rec-1940-dup-1,rec-1940-dup-3,1.0,Match
6458,6458,rec-1940-dup-1,rec-1940-org,1.0,Match
6459,6459,rec-1940-dup-2,rec-1940-dup-0,1.0,Match
6460,6460,rec-1940-dup-2,rec-1940-org,1.0,Match
6461,6461,rec-1940-dup-3,rec-1940-org,1.0,Match
6462,6462,rec-1942-dup-0,rec-1942-org,1.0,Match
6463,6463,rec-1943-org,rec-1943-dup-0,1.0,Match
6464,6464,rec-1945-dup-0,rec-1141-org,0.0,Non-Match
6465,6465,rec-1945-dup-0,rec-1280-dup-2,0.0,Non-Match
6466,6466,rec-1945-dup-0,rec-1280-dup-3,0.0,Non-Match
6467,6467,rec-1945-dup-0,rec-1280-org,0.0,Non-Match
6468,6468,rec-1945-dup-0,rec-1599-org,0.0,Non-Match
6469,6469,rec-1945-dup-0,rec-1945-dup-1,1.0,Match
6470,6470,rec-1945-dup-0,rec-1945-dup-2,1.0,Match
6471,6471,rec-1945-dup-0,rec-1945-org,1.0,Match
6472,6472,rec-1945-dup-1,rec-1945-dup-2,1.0,Match
6473,6473,rec-1945-org,rec-1945-dup-1,1.0,Match
6474,6474,rec-1945-org,rec-1945-dup-2,1.0,Match
6475,6475,rec-1945-org,rec-1968-dup-0,0.0,Non-Match
6476,6476,rec-1946-org,rec-1588-dup-0,0.0,Non-Match
6477,6477,rec-1947-dup-0,rec-1947-dup-3,1.0,Match
6478,6478,rec-1947-dup-0,rec-1947-dup-4,1.0,Match
6479,6479,rec-1947-dup-0,rec-1947-org,1.0,Match
6480,6480,rec-1947-dup-1,rec-1947-dup-0,1.0,Match
6481,6481,rec-1947-dup-1,rec-1947-dup-2,1.0,Match
6482,6482,rec-1947-dup-1,rec-1947-dup-3,1.0,Match
6483,6483,rec-1947-dup-1,rec-1947-dup-4,1.0,Match
6484,6484,rec-1947-dup-1,rec-1947-org,1.0,Match
6485,6485,rec-1947-dup-2,rec-1947-dup-0,1.0,Match
6486,6486,rec-1947-dup-2,rec-1947-dup-3,1.0,Match
6487,6487,rec-1947-dup-2,rec-1947-dup-4,1.0,Match
6488,6488,rec-1947-dup-2,rec-1947-org,1.0,Match
6489,6489,rec-1947-dup-3,rec-1947-dup-4,1.0,Match
6490,6490,rec-1947-org,rec-1947-dup-3,1.0,Match
6491,6491,rec-1947-org,rec-1947-dup-4,1.0,Match
6492,6492,rec-1948-dup-0,rec-1948-org,1.0,Match
6493,6493,rec-1948-dup-0,rec-861-org,0.0,Non-Match
6494,6494,rec-1949-dup-0,rec-1949-org,1.0,Match
6495,6495,rec-195-org,rec-716-org,0.0,Non-Match
6496,6496,rec-1950-dup-0,rec-1950-org,1.0,Match
6497,6497,rec-1951-dup-1,rec-1951-dup-0,1.0,Match
6498,6498,rec-1951-org,rec-1951-dup-0,1.0,Match
6499,6499,rec-1951-org,rec-1951-dup-1,1.0,Match
6500,6500,rec-1952-org,rec-1703-dup-0,0.0,Non-Match
6501,6501,rec-1952-org,rec-1703-org,0.0,Non-Match
6502,6502,rec-1953-dup-0,rec-1953-dup-4,1.0,Match
6503,6503,rec-1953-dup-0,rec-1953-org,1.0,Match
6504,6504,rec-1953-dup-1,rec-1953-dup-3,1.0,Match
6505,6505,rec-1953-dup-1,rec-1953-org,1.0,Match
6506,6506,rec-1953-dup-2,rec-1953-dup-1,1.0,Match
6507,6507,rec-1953-dup-2,rec-1953-dup-3,1.0,Match
6508,6508,rec-1953-dup-2,rec-1953-org,1.0,Match
6509,6509,rec-1953-dup-3,rec-1953-org,1.0,Match
6510,6510,rec-1953-dup-4,rec-1953-org,1.0,Match
6511,6511,rec-1956-dup-0,rec-1956-org,1.0,Match
6512,6512,rec-1957-dup-0,rec-1957-org,1.0,Match
6513,6513,rec-1959-dup-0,rec-1111-dup-1,0.0,Non-Match
6514,6514,rec-1959-dup-0,rec-1111-dup-2,0.0,Non-Match
6515,6515,rec-1959-dup-0,rec-1111-dup-4,0.0,Non-Match
6516,6516,rec-1959-dup-0,rec-1111-org,0.0,Non-Match
6517,6517,rec-1959-dup-0,rec-1959-org,1.0,Match
6518,6518,rec-1959-dup-1,rec-1959-dup-2,1.0,Match
6519,6519,rec-1959-dup-1,rec-1959-org,1.0,Match
6520,6520,rec-1959-dup-1,rec-719-org,0.0,Non-Match
6521,6521,rec-1959-org,rec-1111-dup-2,0.0,Non-Match
6522,6522,rec-1959-org,rec-1111-dup-4,0.0,Non-Match
6523,6523,rec-1959-org,rec-1959-dup-2,1.0,Match
6524,6524,rec-196-org,rec-1140-org,0.0,Non-Match
6525,6525,rec-196-org,rec-907-dup-0,0.0,Non-Match
6526,6526,rec-1960-dup-0,rec-1960-org,1.0,Match
6527,6527,rec-1960-dup-1,rec-1392-org,0.0,Non-Match
6528,6528,rec-1960-dup-1,rec-1411-dup-2,0.0,Non-Match
6529,6529,rec-1960-dup-1,rec-1960-dup-0,1.0,Match
6530,6530,rec-1960-dup-1,rec-1960-dup-2,1.0,Match
6531,6531,rec-1960-dup-1,rec-1960-dup-3,1.0,Match
6532,6532,rec-1960-dup-1,rec-1960-org,1.0,Match
6533,6533,rec-1960-dup-1,rec-618-org,0.0,Non-Match
6534,6534,rec-1960-dup-1,rec-840-org,0.0,Non-Match
6535,6535,rec-1960-dup-1,rec-879-dup-2,0.0,Non-Match
6536,6536,rec-1960-dup-1,rec-879-dup-3,0.0,Non-Match
6537,6537,rec-1960-dup-1,rec-981-dup-4,0.0,Non-Match
6538,6538,rec-1960-dup-2,rec-1392-org,0.0,Non-Match
6539,6539,rec-1960-dup-2,rec-1411-dup-2,0.0,Non-Match
6540,6540,rec-1960-dup-2,rec-1960-dup-0,1.0,Match
6541,6541,rec-1960-dup-2,rec-1960-dup-3,1.0,Match
6542,6542,rec-1960-dup-2,rec-1960-org,1.0,Match
6543,6543,rec-1960-dup-2,rec-618-org,0.0,Non-Match
6544,6544,rec-1960-dup-2,rec-840-org,0.0,Non-Match
6545,6545,rec-1960-dup-2,rec-879-dup-2,0.0,Non-Match
6546,6546,rec-1960-dup-2,rec-879-dup-3,0.0,Non-Match
6547,6547,rec-1960-dup-2,rec-981-dup-4,0.0,Non-Match
6548,6548,rec-1960-dup-3,rec-1392-org,0.0,Non-Match
6549,6549,rec-1960-dup-3,rec-1411-dup-2,0.0,Non-Match
6550,6550,rec-1960-dup-3,rec-1960-dup-0,1.0,Match
6551,6551,rec-1960-dup-3,rec-1960-org,1.0,Match
6552,6552,rec-1960-dup-3,rec-618-org,0.0,Non-Match
6553,6553,rec-1960-dup-3,rec-879-dup-2,0.0,Non-Match
6554,6554,rec-1960-dup-3,rec-879-dup-3,0.0,Non-Match
6555,6555,rec-1960-dup-3,rec-981-dup-4,0.0,Non-Match
6556,6556,rec-1960-org,rec-1392-org,0.0,Non-Match
6557,6557,rec-1960-org,rec-618-org,0.0,Non-Match
6558,6558,rec-1960-org,rec-879-dup-3,0.0,Non-Match
6559,6559,rec-1960-org,rec-981-dup-4,0.0,Non-Match
6560,6560,rec-1961-dup-0,rec-1747-org,0.0,Non-Match
6561,6561,rec-1961-org,rec-1747-dup-0,0.0,Non-Match
6562,6562,rec-1961-org,rec-1747-dup-2,0.0,Non-Match
6563,6563,rec-1961-org,rec-1747-org,0.0,Non-Match
6564,6564,rec-1961-org,rec-1961-dup-0,1.0,Match
6565,6565,rec-1962-org,rec-1021-org,0.0,Non-Match
6566,6566,rec-1962-org,rec-1147-org,0.0,Non-Match
6567,6567,rec-1962-org,rec-398-org,0.0,Non-Match
6568,6568,rec-1963-dup-1,rec-1533-org,0.0,Non-Match
6569,6569,rec-1963-dup-1,rec-160-dup-0,0.0,Non-Match
6570,6570,rec-1963-dup-1,rec-160-dup-2,0.0,Non-Match
6571,6571,rec-1963-dup-1,rec-160-dup-4,0.0,Non-Match
6572,6572,rec-1963-dup-1,rec-160-org,0.0,Non-Match
6573,6573,rec-1963-dup-1,rec-1963-dup-0,1.0,Match
6574,6574,rec-1963-dup-1,rec-1963-org,1.0,Match
6575,6575,rec-1963-org,rec-1533-org,0.0,Non-Match
6576,6576,rec-1963-org,rec-160-dup-0,0.0,Non-Match
6577,6577,rec-1963-org,rec-160-dup-2,0.0,Non-Match
6578,6578,rec-1963-org,rec-160-dup-4,0.0,Non-Match
6579,6579,rec-1963-org,rec-160-org,0.0,Non-Match
6580,6580,rec-1963-org,rec-1963-dup-0,1.0,Match
6581,6581,rec-1964-org,rec-1079-org,0.0,Non-Match
6582,6582,rec-1964-org,rec-1619-org,0.0,Non-Match
6583,6583,rec-1964-org,rec-1915-org,0.0,Non-Match
6584,6584,rec-1964-org,rec-212-dup-2,0.0,Non-Match
6585,6585,rec-1964-org,rec-212-dup-3,0.0,Non-Match
6586,6586,rec-1964-org,rec-212-org,0.0,Non-Match
6587,6587,rec-1964-org,rec-957-dup-0,0.0,Non-Match
6588,6588,rec-1964-org,rec-957-org,0.0,Non-Match
6589,6589,rec-1965-org,rec-527-org,0.0,Non-Match
6590,6590,rec-1965-org,rec-562-dup-0,0.0,Non-Match
6591,6591,rec-1966-org,rec-1995-org,0.0,Non-Match
6592,6592,rec-1967-dup-0,rec-1214-dup-0,0.0,Non-Match
6593,6593,rec-1967-dup-0,rec-1214-org,0.0,Non-Match
6594,6594,rec-1967-dup-0,rec-1967-dup-1,1.0,Match
6595,6595,rec-1967-dup-0,rec-1967-dup-2,1.0,Match
6596,6596,rec-1967-dup-0,rec-1967-dup-4,1.0,Match
6597,6597,rec-1967-dup-0,rec-1967-org,1.0,Match
6598,6598,rec-1967-dup-1,rec-1967-dup-2,1.0,Match
6599,6599,rec-1967-dup-1,rec-1967-dup-4,1.0,Match
6600,6600,rec-1967-dup-3,rec-1967-dup-0,1.0,Match
6601,6601,rec-1967-dup-3,rec-1967-dup-1,1.0,Match
6602,6602,rec-1967-dup-3,rec-1967-dup-2,1.0,Match
6603,6603,rec-1967-dup-3,rec-1967-dup-4,1.0,Match
6604,6604,rec-1967-dup-3,rec-1967-org,1.0,Match
6605,6605,rec-1967-dup-4,rec-1967-dup-2,1.0,Match
6606,6606,rec-1967-org,rec-1967-dup-1,1.0,Match
6607,6607,rec-1967-org,rec-1967-dup-2,1.0,Match
6608,6608,rec-1967-org,rec-1967-dup-4,1.0,Match
6609,6609,rec-1968-dup-0,rec-1945-dup-1,0.0,Non-Match
6610,6610,rec-1968-dup-0,rec-1945-dup-2,0.0,Non-Match
6611,6611,rec-1968-org,rec-475-dup-2,0.0,Non-Match
6612,6612,rec-1969-dup-0,rec-1969-dup-1,1.0,Match
6613,6613,rec-1969-dup-0,rec-1969-dup-3,1.0,Match
6614,6614,rec-1969-dup-0,rec-1969-org,1.0,Match
6615,6615,rec-1969-dup-1,rec-1969-org,1.0,Match
6616,6616,rec-1969-dup-2,rec-1969-dup-0,1.0,Match
6617,6617,rec-1969-dup-2,rec-1969-dup-1,1.0,Match
6618,6618,rec-1969-dup-2,rec-1969-dup-3,1.0,Match
6619,6619,rec-1969-dup-2,rec-1969-org,1.0,Match
6620,6620,rec-1969-dup-3,rec-1969-dup-1,1.0,Match
6621,6621,rec-1969-dup-3,rec-1969-org,1.0,Match
6622,6622,rec-197-dup-0,rec-197-dup-1,1.0,Match
6623,6623,rec-197-dup-0,rec-197-org,1.0,Match
6624,6624,rec-197-dup-2,rec-197-dup-0,1.0,Match
6625,6625,rec-197-dup-2,rec-197-dup-1,1.0,Match
6626,6626,rec-197-dup-2,rec-197-org,1.0,Match
6627,6627,rec-197-dup-3,rec-197-dup-0,1.0,Match
6628,6628,rec-197-dup-3,rec-197-dup-1,1.0,Match
6629,6629,rec-197-dup-3,rec-197-dup-2,1.0,Match
6630,6630,rec-197-dup-3,rec-197-org,1.0,Match
6631,6631,rec-197-dup-4,rec-197-dup-0,1.0,Match
6632,6632,rec-197-dup-4,rec-197-dup-1,1.0,Match
6633,6633,rec-197-dup-4,rec-197-dup-2,1.0,Match
6634,6634,rec-197-dup-4,rec-197-dup-3,1.0,Match
6635,6635,rec-197-dup-4,rec-197-org,1.0,Match
6636,6636,rec-197-org,rec-197-dup-1,1.0,Match
6637,6637,rec-1970-dup-1,rec-1136-dup-0,0.0,Non-Match
6638,6638,rec-1970-dup-1,rec-1136-org,0.0,Non-Match
6639,6639,rec-1970-dup-1,rec-1970-org,1.0,Match
6640,6640,rec-1970-dup-1,rec-306-org,0.0,Non-Match
6641,6641,rec-1970-dup-1,rec-341-dup-2,0.0,Non-Match
6642,6642,rec-1970-dup-1,rec-341-dup-3,0.0,Non-Match
6643,6643,rec-1970-dup-1,rec-341-org,0.0,Non-Match
6644,6644,rec-1970-dup-1,rec-388-org,0.0,Non-Match
6645,6645,rec-1970-dup-1,rec-59-org,0.0,Non-Match
6646,6646,rec-1970-org,rec-1136-dup-0,0.0,Non-Match
6647,6647,rec-1970-org,rec-1136-org,0.0,Non-Match
6648,6648,rec-1970-org,rec-306-org,0.0,Non-Match
6649,6649,rec-1970-org,rec-341-dup-2,0.0,Non-Match
6650,6650,rec-1970-org,rec-341-org,0.0,Non-Match
6651,6651,rec-1970-org,rec-388-org,0.0,Non-Match
6652,6652,rec-1971-dup-0,rec-1595-org,0.0,Non-Match
6653,6653,rec-1971-dup-0,rec-188-dup-0,0.0,Non-Match
6654,6654,rec-1971-dup-0,rec-188-org,0.0,Non-Match
6655,6655,rec-1971-dup-0,rec-1971-org,1.0,Match
6656,6656,rec-1971-dup-0,rec-785-dup-1,0.0,Non-Match
6657,6657,rec-1971-org,rec-188-org,0.0,Non-Match
6658,6658,rec-1971-org,rec-785-dup-1,0.0,Non-Match
6659,6659,rec-1972-dup-0,rec-1972-dup-1,1.0,Match
6660,6660,rec-1972-org,rec-1972-dup-0,1.0,Match
6661,6661,rec-1972-org,rec-1972-dup-1,1.0,Match
6662,6662,rec-1973-org,rec-20-org,0.0,Non-Match
6663,6663,rec-1974-dup-0,rec-1204-org,0.0,Non-Match
6664,6664,rec-1974-dup-0,rec-1222-dup-1,0.0,Non-Match
6665,6665,rec-1974-dup-0,rec-1222-dup-2,0.0,Non-Match
6666,6666,rec-1974-dup-0,rec-1222-org,0.0,Non-Match
6667,6667,rec-1974-dup-0,rec-1375-dup-0,0.0,Non-Match
6668,6668,rec-1974-dup-0,rec-1375-dup-1,0.0,Non-Match
6669,6669,rec-1974-dup-0,rec-1375-dup-2,0.0,Non-Match
6670,6670,rec-1974-dup-0,rec-1974-org,1.0,Match
6671,6671,rec-1974-dup-0,rec-972-dup-1,0.0,Non-Match
6672,6672,rec-1974-org,rec-1204-org,0.0,Non-Match
6673,6673,rec-1974-org,rec-1222-dup-1,0.0,Non-Match
6674,6674,rec-1974-org,rec-1222-org,0.0,Non-Match
6675,6675,rec-1974-org,rec-1375-dup-0,0.0,Non-Match
6676,6676,rec-1974-org,rec-1375-dup-1,0.0,Non-Match
6677,6677,rec-1974-org,rec-1375-dup-2,0.0,Non-Match
6678,6678,rec-1975-dup-0,rec-1975-dup-1,1.0,Match
6679,6679,rec-1975-dup-0,rec-1975-dup-2,1.0,Match
6680,6680,rec-1975-dup-0,rec-1975-dup-3,1.0,Match
6681,6681,rec-1975-dup-2,rec-1975-dup-1,1.0,Match
6682,6682,rec-1975-dup-3,rec-1975-dup-1,1.0,Match
6683,6683,rec-1975-dup-3,rec-1975-dup-2,1.0,Match
6684,6684,rec-1975-org,rec-1975-dup-0,1.0,Match
6685,6685,rec-1975-org,rec-1975-dup-1,1.0,Match
6686,6686,rec-1975-org,rec-1975-dup-2,1.0,Match
6687,6687,rec-1975-org,rec-1975-dup-3,1.0,Match
