rec_id_1,rec_id_2,prob,Match
rec-1917-dup-1,rec-1917-dup-3,1.0,Match
rec-1917-dup-1,rec-1917-org,1.0,Match
rec-1917-dup-2,rec-1917-dup-0,1.0,Match
rec-1917-dup-2,rec-1917-dup-3,1.0,Match
rec-1917-dup-2,rec-1917-org,1.0,Match
rec-1917-dup-4,rec-1917-dup-0,1.0,Match
rec-1917-dup-4,rec-1917-dup-1,1.0,Match
rec-1917-dup-4,rec-1917-dup-2,1.0,Match
rec-1917-dup-4,rec-1917-dup-3,1.0,Match
rec-1917-dup-4,rec-1917-org,1.0,Match
rec-1917-org,rec-1917-dup-0,1.0,Match
rec-1917-org,rec-1917-dup-3,1.0,Match
rec-1918-dup-0,rec-1918-dup-1,1.0,Match
rec-1918-dup-0,rec-1918-dup-2,1.0,Match
rec-1918-dup-0,rec-1918-dup-4,1.0,Match
rec-1918-dup-2,rec-1918-dup-1,1.0,Match
rec-1918-dup-3,rec-1918-dup-0,1.0,Match
rec-1918-dup-3,rec-1918-dup-1,1.0,Match
rec-1918-dup-3,rec-1918-dup-2,1.0,Match
rec-1918-dup-3,rec-1918-dup-4,1.0,Match
rec-1918-dup-3,rec-1918-org,1.0,Match
rec-1918-dup-4,rec-1918-dup-1,1.0,Match
rec-1918-dup-4,rec-1918-dup-2,1.0,Match
rec-1918-org,rec-1918-dup-0,1.0,Match
rec-1918-org,rec-1918-dup-1,1.0,Match
rec-1918-org,rec-1918-dup-2,1.0,Match
rec-1918-org,rec-1918-dup-4,1.0,Match
rec-1919-dup-0,rec-1919-dup-2,1.0,Match
rec-1919-dup-0,rec-1919-org,1.0,Match
rec-1919-dup-1,rec-1919-dup-0,1.0,Match
rec-1919-dup-1,rec-1919-dup-2,1.0,Match
rec-1919-dup-1,rec-1919-org,1.0,Match
rec-1919-dup-2,rec-1919-org,1.0,Match
rec-1922-dup-1,rec-1922-dup-0,1.0,Match
rec-1922-org,rec-1922-dup-0,1.0,Match
rec-1922-org,rec-1922-dup-1,1.0,Match
rec-1923-org,rec-1923-dup-0,1.0,Match
rec-1925-dup-0,rec-1925-dup-3,1.0,Match
rec-1925-dup-1,rec-1925-dup-0,1.0,Match
rec-1925-dup-1,rec-1925-dup-3,1.0,Match
rec-1925-dup-2,rec-1925-dup-0,1.0,Match
rec-1925-dup-2,rec-1925-dup-1,1.0,Match
rec-1925-dup-2,rec-1925-dup-3,1.0,Match
rec-1925-org,rec-1925-dup-0,1.0,Match
rec-1925-org,rec-1925-dup-1,1.0,Match
rec-1925-org,rec-1925-dup-2,1.0,Match
rec-1925-org,rec-1925-dup-3,1.0,Match
rec-1929-dup-0,rec-1929-dup-1,1.0,Match
rec-1929-org,rec-1929-dup-0,1.0,Match
rec-1929-org,rec-1929-dup-1,1.0,Match
rec-1931-dup-1,rec-1931-dup-0,1.0,Match
rec-1931-dup-1,rec-1931-dup-2,1.0,Match
rec-1931-dup-1,rec-1931-dup-3,1.0,Match
rec-1931-dup-1,rec-1931-org,1.0,Match
rec-1931-dup-2,rec-1931-dup-0,1.0,Match
rec-1931-dup-3,rec-1931-dup-0,1.0,Match
rec-1931-dup-3,rec-1931-dup-2,1.0,Match
rec-1931-org,rec-1931-dup-0,1.0,Match
rec-1931-org,rec-1931-dup-2,1.0,Match
rec-1931-org,rec-1931-dup-3,1.0,Match
rec-1934-dup-0,rec-1934-org,1.0,Match
rec-1936-dup-0,rec-1936-org,1.0,Match
rec-1938-dup-0,rec-1938-dup-1,1.0,Match
rec-1938-dup-0,rec-1938-dup-2,1.0,Match
rec-1938-dup-0,rec-1938-org,1.0,Match
rec-1938-dup-1,rec-1938-org,1.0,Match
rec-1938-dup-2,rec-1938-dup-1,1.0,Match
rec-1938-dup-2,rec-1938-org,1.0,Match
rec-1939-dup-0,rec-1939-org,1.0,Match
rec-194-dup-0,rec-194-dup-2,1.0,Match
rec-194-dup-0,rec-194-org,1.0,Match
rec-194-dup-1,rec-194-dup-0,1.0,Match
rec-194-dup-1,rec-194-dup-2,1.0,Match
rec-194-dup-1,rec-194-org,1.0,Match
rec-194-org,rec-194-dup-2,1.0,Match
rec-1940-dup-0,rec-1940-dup-3,1.0,Match
rec-1940-dup-0,rec-1940-org,1.0,Match
rec-1940-dup-1,rec-1940-dup-0,1.0,Match
rec-1940-dup-1,rec-1940-dup-3,1.0,Match
rec-1940-dup-1,rec-1940-org,1.0,Match
rec-1940-dup-2,rec-1940-dup-0,1.0,Match
rec-1940-dup-2,rec-1940-org,1.0,Match
rec-1940-dup-3,rec-1940-org,1.0,Match
rec-1942-dup-0,rec-1942-org,1.0,Match
rec-1943-org,rec-1943-dup-0,1.0,Match
rec-1945-dup-0,rec-1945-dup-1,1.0,Match
rec-1945-dup-0,rec-1945-dup-2,1.0,Match
rec-1945-dup-0,rec-1945-org,1.0,Match
rec-1945-dup-1,rec-1945-dup-2,1.0,Match
rec-1945-org,rec-1945-dup-1,1.0,Match
rec-1945-org,rec-1945-dup-2,1.0,Match
rec-1947-dup-0,rec-1947-dup-3,1.0,Match
rec-1947-dup-0,rec-1947-dup-4,1.0,Match
rec-1947-dup-0,rec-1947-org,1.0,Match
rec-1947-dup-1,rec-1947-dup-0,1.0,Match
rec-1947-dup-1,rec-1947-dup-2,1.0,Match
rec-1947-dup-1,rec-1947-dup-3,1.0,Match
rec-1947-dup-1,rec-1947-dup-4,1.0,Match
rec-1947-dup-1,rec-1947-org,1.0,Match
rec-1947-dup-2,rec-1947-dup-0,1.0,Match
rec-1947-dup-2,rec-1947-dup-3,1.0,Match
rec-1947-dup-2,rec-1947-dup-4,1.0,Match
rec-1947-dup-2,rec-1947-org,1.0,Match
rec-1947-dup-3,rec-1947-dup-4,1.0,Match
rec-1947-org,rec-1947-dup-3,1.0,Match
rec-1947-org,rec-1947-dup-4,1.0,Match
rec-1948-dup-0,rec-1948-org,1.0,Match
rec-1949-dup-0,rec-1949-org,1.0,Match
rec-1950-dup-0,rec-1950-org,1.0,Match
rec-1951-dup-1,rec-1951-dup-0,1.0,Match
rec-1951-org,rec-1951-dup-0,1.0,Match
rec-1951-org,rec-1951-dup-1,1.0,Match
rec-1953-dup-0,rec-1953-dup-4,1.0,Match
rec-1953-dup-0,rec-1953-org,1.0,Match
rec-1953-dup-1,rec-1953-dup-3,1.0,Match
rec-1953-dup-1,rec-1953-org,1.0,Match
rec-1953-dup-2,rec-1953-dup-1,1.0,Match
rec-1953-dup-2,rec-1953-dup-3,1.0,Match
rec-1953-dup-2,rec-1953-org,1.0,Match
rec-1953-dup-3,rec-1953-org,1.0,Match
rec-1953-dup-4,rec-1953-org,1.0,Match
rec-1956-dup-0,rec-1956-org,1.0,Match
rec-1957-dup-0,rec-1957-org,1.0,Match
rec-1959-dup-0,rec-1959-org,1.0,Match
rec-1959-dup-1,rec-1959-dup-2,1.0,Match
rec-1959-dup-1,rec-1959-org,1.0,Match
rec-1959-org,rec-1959-dup-2,1.0,Match
rec-1960-dup-0,rec-1960-org,1.0,Match
rec-1960-dup-1,rec-1960-dup-0,1.0,Match
rec-1960-dup-1,rec-1960-dup-2,1.0,Match
rec-1960-dup-1,rec-1960-dup-3,1.0,Match
rec-1960-dup-1,rec-1960-org,1.0,Match
rec-1960-dup-2,rec-1960-dup-0,1.0,Match
rec-1960-dup-2,rec-1960-dup-3,1.0,Match
rec-1960-dup-2,rec-1960-org,1.0,Match
rec-1960-dup-3,rec-1960-dup-0,1.0,Match
rec-1960-dup-3,rec-1960-org,1.0,Match
rec-1961-org,rec-1961-dup-0,1.0,Match
rec-1963-dup-1,rec-1963-dup-0,1.0,Match
rec-1963-dup-1,rec-1963-org,1.0,Match
rec-1963-org,rec-1963-dup-0,1.0,Match
rec-1967-dup-0,rec-1967-dup-1,1.0,Match
rec-1967-dup-0,rec-1967-dup-2,1.0,Match
rec-1967-dup-0,rec-1967-dup-4,1.0,Match
rec-1967-dup-0,rec-1967-org,1.0,Match
rec-1967-dup-1,rec-1967-dup-2,1.0,Match
rec-1967-dup-1,rec-1967-dup-4,1.0,Match
rec-1967-dup-3,rec-1967-dup-0,1.0,Match
rec-1967-dup-3,rec-1967-dup-1,1.0,Match
rec-1967-dup-3,rec-1967-dup-2,1.0,Match
rec-1967-dup-3,rec-1967-dup-4,1.0,Match
rec-1967-dup-3,rec-1967-org,1.0,Match
rec-1967-dup-4,rec-1967-dup-2,1.0,Match
rec-1967-org,rec-1967-dup-1,1.0,Match
rec-1967-org,rec-1967-dup-2,1.0,Match
rec-1967-org,rec-1967-dup-4,1.0,Match
rec-1969-dup-0,rec-1969-dup-1,1.0,Match
rec-1969-dup-0,rec-1969-dup-3,1.0,Match
rec-1969-dup-0,rec-1969-org,1.0,Match
rec-1969-dup-1,rec-1969-org,1.0,Match
rec-1969-dup-2,rec-1969-dup-0,1.0,Match
rec-1969-dup-2,rec-1969-dup-1,1.0,Match
rec-1969-dup-2,rec-1969-dup-3,1.0,Match
rec-1969-dup-2,rec-1969-org,1.0,Match
rec-1969-dup-3,rec-1969-dup-1,1.0,Match
rec-1969-dup-3,rec-1969-org,1.0,Match
rec-197-dup-0,rec-197-dup-1,1.0,Match
rec-197-dup-0,rec-197-org,1.0,Match
rec-197-dup-2,rec-197-dup-0,1.0,Match
rec-197-dup-2,rec-197-dup-1,1.0,Match
rec-197-dup-2,rec-197-org,1.0,Match
rec-197-dup-3,rec-197-dup-0,1.0,Match
rec-197-dup-3,rec-197-dup-1,1.0,Match
rec-197-dup-3,rec-197-dup-2,1.0,Match
rec-197-dup-3,rec-197-org,1.0,Match
rec-197-dup-4,rec-197-dup-0,1.0,Match
rec-197-dup-4,rec-197-dup-1,1.0,Match
rec-197-dup-4,rec-197-dup-2,1.0,Match
rec-197-dup-4,rec-197-dup-3,1.0,Match
rec-197-dup-4,rec-197-org,1.0,Match
rec-197-org,rec-197-dup-1,1.0,Match
rec-1970-dup-1,rec-1970-org,1.0,Match
rec-1971-dup-0,rec-1971-org,1.0,Match
rec-1972-dup-0,rec-1972-dup-1,1.0,Match
rec-1972-org,rec-1972-dup-0,1.0,Match
rec-1972-org,rec-1972-dup-1,1.0,Match
rec-1974-dup-0,rec-1974-org,1.0,Match
rec-1975-dup-0,rec-1975-dup-1,1.0,Match
rec-1975-dup-0,rec-1975-dup-2,1.0,Match
rec-1975-dup-0,rec-1975-dup-3,1.0,Match
rec-1975-dup-2,rec-1975-dup-1,1.0,Match
rec-1975-dup-3,rec-1975-dup-1,1.0,Match
rec-1975-dup-3,rec-1975-dup-2,1.0,Match
rec-1975-org,rec-1975-dup-0,1.0,Match
rec-1975-org,rec-1975-dup-1,1.0,Match
rec-1975-org,rec-1975-dup-2,1.0,Match
rec-1975-org,rec-1975-dup-3,1.0,Match
rec-1976-dup-0,rec-1976-dup-2,1.0,Match
rec-1976-dup-0,rec-1976-org,1.0,Match
rec-1976-dup-1,rec-1976-dup-0,1.0,Match
rec-1976-dup-1,rec-1976-dup-2,1.0,Match
rec-1976-dup-1,rec-1976-org,1.0,Match
rec-1976-org,rec-1976-dup-2,1.0,Match
rec-1980-dup-1,rec-1980-dup-0,1.0,Match
rec-1980-dup-1,rec-1980-dup-2,1.0,Match
rec-1980-dup-1,rec-1980-dup-3,1.0,Match
rec-1980-dup-1,rec-1980-org,1.0,Match
rec-1980-dup-2,rec-1980-dup-0,1.0,Match
rec-1980-dup-2,rec-1980-dup-3,1.0,Match
rec-1980-dup-3,rec-1980-dup-0,1.0,Match
rec-1980-org,rec-1980-dup-0,1.0,Match
rec-1980-org,rec-1980-dup-2,1.0,Match
rec-1980-org,rec-1980-dup-3,1.0,Match
rec-1981-dup-0,rec-1981-dup-1,1.0,Match
rec-1981-dup-0,rec-1981-dup-2,1.0,Match
rec-1981-dup-2,rec-1981-dup-1,1.0,Match
rec-1981-org,rec-1981-dup-0,1.0,Match
rec-1981-org,rec-1981-dup-1,1.0,Match
rec-1981-org,rec-1981-dup-2,1.0,Match
rec-1982-dup-0,rec-1982-org,1.0,Match
rec-1983-dup-0,rec-1983-dup-1,1.0,Match
rec-1983-dup-0,rec-1983-dup-2,1.0,Match
rec-1983-dup-0,rec-1983-dup-3,1.0,Match
rec-1983-dup-0,rec-1983-dup-4,1.0,Match
rec-1983-dup-0,rec-1983-org,1.0,Match
rec-1983-dup-2,rec-1983-dup-1,1.0,Match
rec-1983-dup-2,rec-1983-dup-4,1.0,Match
rec-1983-dup-3,rec-1983-dup-1,1.0,Match
rec-1983-dup-3,rec-1983-dup-2,1.0,Match
rec-1983-dup-3,rec-1983-dup-4,1.0,Match
rec-1983-dup-4,rec-1983-dup-1,1.0,Match
rec-1983-org,rec-1983-dup-1,1.0,Match
rec-1983-org,rec-1983-dup-2,1.0,Match
rec-1983-org,rec-1983-dup-3,1.0,Match
rec-1983-org,rec-1983-dup-4,1.0,Match
rec-1985-dup-1,rec-1985-dup-0,1.0,Match
rec-1985-dup-1,rec-1985-org,1.0,Match
rec-1985-org,rec-1985-dup-0,1.0,Match
rec-1986-dup-0,rec-1986-dup-2,1.0,Match
rec-1986-dup-0,rec-1986-dup-3,1.0,Match
rec-1986-dup-0,rec-1986-dup-4,1.0,Match
rec-1986-dup-0,rec-1986-org,1.0,Match
rec-1986-dup-1,rec-1986-dup-0,1.0,Match
rec-1986-dup-1,rec-1986-dup-2,1.0,Match
rec-1986-dup-1,rec-1986-dup-3,1.0,Match
rec-1986-dup-1,rec-1986-dup-4,1.0,Match
rec-1986-dup-1,rec-1986-org,1.0,Match
rec-1986-dup-2,rec-1986-dup-4,1.0,Match
rec-1986-dup-2,rec-1986-org,1.0,Match
rec-1986-dup-3,rec-1986-dup-2,1.0,Match
rec-1986-dup-3,rec-1986-dup-4,1.0,Match
rec-1986-dup-3,rec-1986-org,1.0,Match
rec-1986-dup-4,rec-1986-org,1.0,Match
rec-1987-dup-1,rec-1987-dup-0,1.0,Match
rec-1987-dup-1,rec-1987-org,1.0,Match
rec-1987-org,rec-1987-dup-0,1.0,Match
rec-1988-dup-0,rec-1988-org,1.0,Match
rec-1989-org,rec-1989-dup-0,1.0,Match
rec-199-org,rec-199-dup-0,1.0,Match
rec-1990-dup-0,rec-1990-dup-1,1.0,Match
rec-1990-dup-0,rec-1990-dup-2,1.0,Match
rec-1990-dup-0,rec-1990-dup-4,1.0,Match
rec-1990-dup-0,rec-1990-org,1.0,Match
rec-1990-dup-2,rec-1990-dup-1,1.0,Match
rec-1990-dup-3,rec-1990-dup-0,1.0,Match
rec-1990-dup-3,rec-1990-dup-1,1.0,Match
rec-1990-dup-3,rec-1990-dup-2,1.0,Match
rec-1990-dup-3,rec-1990-dup-4,1.0,Match
rec-1990-dup-3,rec-1990-org,1.0,Match
rec-1990-dup-4,rec-1990-dup-1,1.0,Match
rec-1990-dup-4,rec-1990-dup-2,1.0,Match
rec-1990-dup-4,rec-1990-org,1.0,Match
rec-1990-org,rec-1990-dup-1,1.0,Match
rec-1990-org,rec-1990-dup-2,1.0,Match
rec-1991-dup-0,rec-1991-dup-1,1.0,Match
rec-1991-dup-0,rec-1991-dup-2,1.0,Match
rec-1991-dup-0,rec-1991-dup-3,1.0,Match
rec-1991-dup-0,rec-1991-dup-4,1.0,Match
rec-1991-dup-1,rec-1991-dup-3,1.0,Match
rec-1991-dup-1,rec-1991-dup-4,1.0,Match
rec-1991-dup-2,rec-1991-dup-1,1.0,Match
rec-1991-dup-2,rec-1991-dup-3,1.0,Match
rec-1991-dup-2,rec-1991-dup-4,1.0,Match
rec-1991-dup-4,rec-1991-dup-3,1.0,Match
rec-1991-org,rec-1991-dup-0,1.0,Match
rec-1991-org,rec-1991-dup-1,1.0,Match
rec-1991-org,rec-1991-dup-2,1.0,Match
rec-1991-org,rec-1991-dup-3,1.0,Match
rec-1991-org,rec-1991-dup-4,1.0,Match
rec-1992-dup-0,rec-1992-dup-1,1.0,Match
rec-1992-dup-0,rec-1992-org,1.0,Match
rec-1992-dup-1,rec-1992-org,1.0,Match
rec-1993-org,rec-1993-dup-0,1.0,Match
rec-1995-dup-0,rec-1995-org,1.0,Match
rec-1995-dup-1,rec-1995-dup-0,1.0,Match
rec-1995-dup-1,rec-1995-org,1.0,Match
rec-1996-dup-0,rec-1996-dup-1,1.0,Match
rec-1996-dup-0,rec-1996-dup-2,1.0,Match
rec-1996-dup-0,rec-1996-dup-4,1.0,Match
rec-1996-dup-0,rec-1996-org,1.0,Match
rec-1996-dup-1,rec-1996-dup-2,1.0,Match
rec-1996-dup-1,rec-1996-dup-4,1.0,Match
rec-1996-dup-1,rec-1996-org,1.0,Match
rec-1996-dup-2,rec-1996-org,1.0,Match
rec-1996-dup-3,rec-1996-dup-0,1.0,Match
rec-1996-dup-3,rec-1996-dup-1,1.0,Match
rec-1996-dup-3,rec-1996-dup-2,1.0,Match
rec-1996-dup-3,rec-1996-dup-4,1.0,Match
rec-1996-dup-3,rec-1996-org,1.0,Match
rec-1996-dup-4,rec-1996-dup-2,1.0,Match
rec-1996-dup-4,rec-1996-org,1.0,Match
rec-201-dup-0,rec-201-org,1.0,Match
rec-202-dup-0,rec-202-dup-3,1.0,Match
rec-202-dup-1,rec-202-dup-0,1.0,Match
rec-202-dup-1,rec-202-dup-3,1.0,Match
rec-202-dup-4,rec-202-dup-0,1.0,Match
rec-202-dup-4,rec-202-dup-1,1.0,Match
rec-202-dup-4,rec-202-dup-3,1.0,Match
rec-202-org,rec-202-dup-0,1.0,Match
rec-202-org,rec-202-dup-1,1.0,Match
rec-202-org,rec-202-dup-3,1.0,Match
rec-202-org,rec-202-dup-4,1.0,Match
rec-208-dup-0,rec-208-org,1.0,Match
rec-21-dup-0,rec-21-dup-2,1.0,Match
rec-21-dup-1,rec-21-dup-0,1.0,Match
rec-21-dup-1,rec-21-dup-2,1.0,Match
rec-21-org,rec-21-dup-0,1.0,Match
rec-21-org,rec-21-dup-1,1.0,Match
rec-21-org,rec-21-dup-2,1.0,Match
rec-210-dup-0,rec-210-dup-1,1.0,Match
rec-210-dup-0,rec-210-dup-2,1.0,Match
rec-210-dup-0,rec-210-dup-3,1.0,Match
rec-210-dup-0,rec-210-dup-4,1.0,Match
rec-210-dup-0,rec-210-org,1.0,Match
rec-210-dup-1,rec-210-dup-2,1.0,Match
rec-210-dup-1,rec-210-dup-3,1.0,Match
rec-210-dup-1,rec-210-org,1.0,Match
rec-210-dup-2,rec-210-org,1.0,Match
rec-210-dup-3,rec-210-dup-2,1.0,Match
rec-210-dup-3,rec-210-org,1.0,Match
rec-210-dup-4,rec-210-dup-1,1.0,Match
rec-210-dup-4,rec-210-dup-2,1.0,Match
rec-210-dup-4,rec-210-dup-3,1.0,Match
rec-210-dup-4,rec-210-org,1.0,Match
rec-212-dup-0,rec-212-dup-2,1.0,Match
rec-212-dup-0,rec-212-dup-3,1.0,Match
rec-212-dup-0,rec-212-org,1.0,Match
rec-212-dup-1,rec-212-dup-0,1.0,Match
rec-212-dup-1,rec-212-dup-2,1.0,Match
rec-212-dup-1,rec-212-dup-3,1.0,Match
rec-212-dup-1,rec-212-org,1.0,Match
rec-212-dup-3,rec-212-dup-2,1.0,Match
rec-212-dup-3,rec-212-org,1.0,Match
rec-212-org,rec-212-dup-2,1.0,Match
rec-214-org,rec-214-dup-0,1.0,Match
rec-216-dup-0,rec-216-dup-2,1.0,Match
rec-216-dup-1,rec-216-dup-0,1.0,Match
rec-216-dup-1,rec-216-dup-2,1.0,Match
rec-216-dup-1,rec-216-dup-3,1.0,Match
rec-216-dup-1,rec-216-dup-4,1.0,Match
rec-216-dup-3,rec-216-dup-0,1.0,Match
rec-216-dup-3,rec-216-dup-2,1.0,Match
rec-216-dup-4,rec-216-dup-0,1.0,Match
rec-216-dup-4,rec-216-dup-2,1.0,Match
rec-216-dup-4,rec-216-dup-3,1.0,Match
rec-216-org,rec-216-dup-0,1.0,Match
rec-216-org,rec-216-dup-1,1.0,Match
rec-216-org,rec-216-dup-2,1.0,Match
rec-216-org,rec-216-dup-3,1.0,Match
rec-216-org,rec-216-dup-4,1.0,Match
rec-217-dup-0,rec-217-dup-1,1.0,Match
rec-217-dup-2,rec-217-dup-0,1.0,Match
rec-217-dup-2,rec-217-dup-1,1.0,Match
rec-217-org,rec-217-dup-0,1.0,Match
rec-217-org,rec-217-dup-1,1.0,Match
rec-217-org,rec-217-dup-2,1.0,Match
rec-219-dup-0,rec-219-dup-1,1.0,Match
rec-219-dup-0,rec-219-dup-3,1.0,Match
rec-219-dup-0,rec-219-dup-4,1.0,Match
rec-219-dup-1,rec-219-dup-4,1.0,Match
rec-219-dup-2,rec-219-dup-0,1.0,Match
rec-219-dup-2,rec-219-dup-1,1.0,Match
rec-219-dup-2,rec-219-dup-3,1.0,Match
rec-219-dup-2,rec-219-dup-4,1.0,Match
rec-219-dup-2,rec-219-org,1.0,Match
rec-219-dup-3,rec-219-dup-1,1.0,Match
rec-219-dup-3,rec-219-dup-4,1.0,Match
rec-219-org,rec-219-dup-0,1.0,Match
rec-219-org,rec-219-dup-1,1.0,Match
rec-219-org,rec-219-dup-3,1.0,Match
rec-219-org,rec-219-dup-4,1.0,Match
rec-22-dup-0,rec-22-org,1.0,Match
rec-223-dup-0,rec-223-dup-1,1.0,Match
rec-223-dup-0,rec-223-org,1.0,Match
rec-223-org,rec-223-dup-1,1.0,Match
rec-228-dup-0,rec-228-org,1.0,Match
rec-23-dup-1,rec-23-dup-0,1.0,Match
rec-23-dup-1,rec-23-dup-3,1.0,Match
rec-23-dup-1,rec-23-org,1.0,Match
rec-23-dup-2,rec-23-dup-0,1.0,Match
rec-23-dup-2,rec-23-dup-1,1.0,Match
rec-23-dup-2,rec-23-dup-3,1.0,Match
rec-23-dup-2,rec-23-org,1.0,Match
rec-23-dup-3,rec-23-dup-0,1.0,Match
rec-23-dup-3,rec-23-org,1.0,Match
rec-23-org,rec-23-dup-0,1.0,Match
rec-230-dup-0,rec-230-dup-1,1.0,Match
rec-230-dup-0,rec-230-org,1.0,Match
rec-230-dup-1,rec-230-org,1.0,Match
rec-231-dup-1,rec-231-dup-0,1.0,Match
rec-231-dup-1,rec-231-org,1.0,Match
rec-231-org,rec-231-dup-0,1.0,Match
rec-235-org,rec-235-dup-0,1.0,Match
rec-236-dup-1,rec-236-dup-0,1.0,Match
rec-236-dup-2,rec-236-dup-0,1.0,Match
rec-236-org,rec-236-dup-0,1.0,Match
rec-236-org,rec-236-dup-1,1.0,Match
rec-236-org,rec-236-dup-2,1.0,Match
rec-237-org,rec-237-dup-0,1.0,Match
rec-238-dup-0,rec-238-org,1.0,Match
rec-239-dup-0,rec-239-dup-1,1.0,Match
rec-239-org,rec-239-dup-0,1.0,Match
rec-239-org,rec-239-dup-1,1.0,Match
rec-24-org,rec-24-dup-0,1.0,Match
rec-242-dup-0,rec-242-dup-2,1.0,Match
rec-242-dup-1,rec-242-dup-0,1.0,Match
rec-242-dup-1,rec-242-dup-2,1.0,Match
rec-242-org,rec-242-dup-0,1.0,Match
rec-242-org,rec-242-dup-1,1.0,Match
rec-242-org,rec-242-dup-2,1.0,Match
rec-244-org,rec-244-dup-0,1.0,Match
rec-245-dup-0,rec-245-org,1.0,Match
rec-245-dup-1,rec-245-dup-0,1.0,Match
rec-245-dup-1,rec-245-dup-2,1.0,Match
rec-245-dup-1,rec-245-org,1.0,Match
rec-245-dup-2,rec-245-dup-0,1.0,Match
rec-245-dup-2,rec-245-org,1.0,Match
rec-246-dup-0,rec-246-org,1.0,Match
rec-248-dup-1,rec-248-dup-0,1.0,Match
rec-248-dup-1,rec-248-org,1.0,Match
rec-248-org,rec-248-dup-0,1.0,Match
rec-249-dup-0,rec-249-dup-1,1.0,Match
rec-249-dup-0,rec-249-dup-2,1.0,Match
rec-249-dup-0,rec-249-dup-3,1.0,Match
rec-249-dup-1,rec-249-dup-2,1.0,Match
rec-249-dup-1,rec-249-dup-3,1.0,Match
rec-249-dup-3,rec-249-dup-2,1.0,Match
rec-249-org,rec-249-dup-0,1.0,Match
rec-249-org,rec-249-dup-1,1.0,Match
rec-249-org,rec-249-dup-2,1.0,Match
rec-249-org,rec-249-dup-3,1.0,Match
rec-25-dup-0,rec-25-dup-1,1.0,Match
rec-25-dup-0,rec-25-dup-2,1.0,Match
rec-25-dup-0,rec-25-org,1.0,Match
rec-25-dup-1,rec-25-dup-2,1.0,Match
rec-25-dup-1,rec-25-org,1.0,Match
rec-25-dup-2,rec-25-org,1.0,Match
rec-251-dup-0,rec-251-dup-1,1.0,Match
rec-251-org,rec-251-dup-0,1.0,Match
rec-251-org,rec-251-dup-1,1.0,Match
rec-255-dup-0,rec-255-dup-1,0.981,Match
rec-255-dup-0,rec-255-dup-2,1.0,Match
rec-255-dup-1,rec-255-dup-2,1.0,Match
rec-255-org,rec-255-dup-0,1.0,Match
rec-255-org,rec-255-dup-1,1.0,Match
rec-255-org,rec-255-dup-2,1.0,Match
rec-256-dup-1,rec-256-dup-0,1.0,Match
rec-256-dup-1,rec-256-dup-2,1.0,Match
rec-256-dup-1,rec-256-dup-3,1.0,Match
rec-256-dup-1,rec-256-dup-4,1.0,Match
rec-256-dup-2,rec-256-dup-0,1.0,Match
rec-256-dup-3,rec-256-dup-0,1.0,Match
rec-256-dup-3,rec-256-dup-2,1.0,Match
rec-256-dup-4,rec-256-dup-0,1.0,Match
rec-256-dup-4,rec-256-dup-2,1.0,Match
rec-256-dup-4,rec-256-dup-3,1.0,Match
rec-256-org,rec-256-dup-0,1.0,Match
rec-256-org,rec-256-dup-1,1.0,Match
rec-256-org,rec-256-dup-2,1.0,Match
rec-256-org,rec-256-dup-3,1.0,Match
rec-256-org,rec-256-dup-4,1.0,Match
rec-257-dup-0,rec-257-org,1.0,Match
rec-258-dup-0,rec-258-dup-1,1.0,Match
rec-258-dup-0,rec-258-dup-2,1.0,Match
rec-258-dup-0,rec-258-org,1.0,Match
rec-258-dup-1,rec-258-dup-2,1.0,Match
rec-258-org,rec-258-dup-1,1.0,Match
rec-258-org,rec-258-dup-2,1.0,Match
rec-260-dup-1,rec-260-dup-0,1.0,Match
rec-260-dup-1,rec-260-dup-3,1.0,Match
rec-260-dup-2,rec-260-dup-0,1.0,Match
rec-260-dup-2,rec-260-dup-1,1.0,Match
rec-260-dup-2,rec-260-org,1.0,Match
rec-260-dup-3,rec-260-dup-0,1.0,Match
rec-260-org,rec-260-dup-0,1.0,Match
rec-260-org,rec-260-dup-1,1.0,Match
rec-260-org,rec-260-dup-3,1.0,Match
rec-261-dup-0,rec-261-dup-1,1.0,Match
rec-261-org,rec-261-dup-0,1.0,Match
rec-261-org,rec-261-dup-1,1.0,Match
rec-262-dup-1,rec-262-dup-2,1.0,Match
rec-262-dup-3,rec-262-dup-1,1.0,Match
rec-262-dup-3,rec-262-dup-2,1.0,Match
rec-262-org,rec-262-dup-1,1.0,Match
rec-262-org,rec-262-dup-2,1.0,Match
rec-262-org,rec-262-dup-3,1.0,Match
rec-264-dup-1,rec-264-dup-0,1.0,Match
rec-264-dup-1,rec-264-org,1.0,Match
rec-264-org,rec-264-dup-0,1.0,Match
rec-266-dup-0,rec-266-org,1.0,Match
rec-267-dup-1,rec-267-dup-0,1.0,Match
rec-267-dup-1,rec-267-dup-2,1.0,Match
rec-267-dup-2,rec-267-dup-0,1.0,Match
rec-267-org,rec-267-dup-0,1.0,Match
rec-267-org,rec-267-dup-1,1.0,Match
rec-267-org,rec-267-dup-2,1.0,Match
rec-272-dup-1,rec-272-dup-0,1.0,Match
rec-272-org,rec-272-dup-0,1.0,Match
rec-272-org,rec-272-dup-1,1.0,Match
rec-274-dup-0,rec-274-dup-1,1.0,Match
rec-274-dup-0,rec-274-dup-2,1.0,Match
rec-274-dup-0,rec-274-dup-3,1.0,Match
rec-274-dup-0,rec-274-org,1.0,Match
