rec_id_1,rec_id_2,prob
rec-1769-org,rec-1690-org,0.0
rec-1769-org,rec-1769-dup-0,1.0
rec-1769-org,rec-1769-dup-2,1.0
rec-177-dup-1,rec-1723-dup-1,0.0
rec-177-dup-1,rec-1723-org,0.0
rec-177-dup-1,rec-177-dup-0,1.0
rec-177-dup-1,rec-177-org,1.0
rec-177-dup-2,rec-1723-dup-1,0.0
rec-177-dup-2,rec-1723-org,0.0
rec-177-dup-2,rec-177-dup-0,1.0
rec-177-dup-2,rec-177-dup-1,1.0
rec-177-dup-2,rec-177-org,1.0
rec-177-org,rec-1723-dup-1,0.0
rec-177-org,rec-1723-org,0.0
rec-177-org,rec-177-dup-0,1.0
rec-1770-dup-1,rec-1770-dup-0,1.0
rec-1770-dup-2,rec-1770-dup-0,1.0
rec-1770-dup-2,rec-1770-dup-1,1.0
rec-1770-dup-2,rec-1770-org,1.0
rec-1770-org,rec-1770-dup-0,1.0
rec-1770-org,rec-1770-dup-1,1.0
rec-1772-dup-0,rec-1138-dup-0,0.0
rec-1772-dup-0,rec-1138-dup-1,0.0
rec-1772-dup-0,rec-1138-org,0.0
rec-1772-dup-0,rec-1205-org,0.0
rec-1772-dup-0,rec-1334-dup-2,0.0
rec-1772-dup-0,rec-1772-org,1.0
rec-1772-dup-1,rec-1772-dup-0,1.0
rec-1772-dup-1,rec-1772-org,1.0
rec-1772-dup-2,rec-1772-dup-0,1.0
rec-1772-dup-2,rec-1772-dup-1,1.0
rec-1772-dup-2,rec-1772-org,1.0
rec-1772-dup-2,rec-1787-org,0.0
rec-1772-dup-2,rec-338-org,0.0
rec-1773-dup-1,rec-112-org,0.0
rec-1773-dup-1,rec-1773-dup-0,1.0
rec-1773-dup-1,rec-924-org,0.0
rec-1773-org,rec-1286-dup-1,0.0
rec-1773-org,rec-1286-dup-2,0.0
rec-1773-org,rec-1773-dup-0,1.0
rec-1773-org,rec-1773-dup-1,1.0
rec-1774-org,rec-1515-dup-0,0.0
rec-1775-dup-0,rec-1566-dup-2,0.0
rec-1775-dup-0,rec-619-dup-4,0.0
rec-1775-dup-0,rec-619-org,0.0
rec-1775-org,rec-1045-org,0.0
rec-1775-org,rec-1566-dup-0,0.0
rec-1775-org,rec-1566-dup-2,0.0
rec-1775-org,rec-1566-org,0.0
rec-1775-org,rec-1775-dup-0,1.0
rec-1775-org,rec-619-dup-1,0.0
rec-1775-org,rec-619-dup-3,0.0
rec-1775-org,rec-619-dup-4,0.0
rec-1775-org,rec-619-org,0.0
rec-1777-dup-0,rec-1777-org,1.0
rec-1778-dup-0,rec-1778-dup-1,1.0
rec-1778-dup-0,rec-1778-org,1.0
rec-1778-org,rec-1778-dup-1,1.0
rec-1779-dup-0,rec-1779-dup-1,1.0
rec-1779-dup-0,rec-1779-dup-2,1.0
rec-1779-dup-0,rec-1779-dup-3,1.0
rec-1779-dup-0,rec-1779-dup-4,1.0
rec-1779-dup-0,rec-1779-org,1.0
rec-1779-dup-1,rec-1779-dup-2,1.0
rec-1779-dup-1,rec-1779-dup-3,1.0
rec-1779-dup-1,rec-1779-dup-4,1.0
rec-1779-dup-2,rec-1779-dup-3,1.0
rec-1779-dup-2,rec-1779-dup-4,1.0
rec-1779-dup-4,rec-1779-dup-3,1.0
rec-1779-org,rec-1779-dup-1,1.0
rec-1779-org,rec-1779-dup-2,1.0
rec-1779-org,rec-1779-dup-3,1.0
rec-1779-org,rec-1779-dup-4,1.0
rec-178-dup-0,rec-178-dup-1,1.0
rec-178-dup-0,rec-178-dup-2,1.0
rec-178-dup-0,rec-178-dup-3,1.0
rec-178-dup-0,rec-178-org,1.0
rec-178-dup-0,rec-640-dup-2,0.0
rec-178-dup-0,rec-666-dup-0,0.0
rec-178-dup-0,rec-666-dup-1,0.0
rec-178-dup-0,rec-666-dup-2,0.0
rec-178-dup-0,rec-666-org,0.0
rec-178-dup-0,rec-878-dup-0,0.0
rec-178-dup-0,rec-878-dup-1,0.0
rec-178-dup-0,rec-878-dup-2,0.0
rec-178-dup-0,rec-878-org,0.0
rec-178-dup-1,rec-1011-dup-0,0.0
rec-178-dup-1,rec-171-dup-0,0.0
rec-178-dup-1,rec-171-org,0.0
rec-178-dup-2,rec-178-dup-1,1.0
rec-178-dup-2,rec-178-dup-3,1.0
rec-178-dup-2,rec-178-org,1.0
rec-178-dup-2,rec-640-dup-2,0.0
rec-178-dup-2,rec-666-dup-0,0.0
rec-178-dup-2,rec-666-dup-1,0.0
rec-178-dup-2,rec-666-dup-2,0.0
rec-178-dup-2,rec-666-org,0.0
rec-178-dup-2,rec-878-dup-0,0.0
rec-178-dup-2,rec-878-dup-1,0.0
rec-178-dup-2,rec-878-dup-2,0.0
rec-178-dup-2,rec-878-org,0.0
rec-178-dup-3,rec-640-dup-2,0.0
rec-178-dup-3,rec-666-dup-0,0.0
rec-178-dup-3,rec-666-dup-2,0.0
rec-178-dup-3,rec-666-org,0.0
rec-178-dup-3,rec-878-dup-0,0.0
rec-178-dup-3,rec-878-dup-2,0.0
rec-178-dup-3,rec-878-org,0.0
rec-178-org,rec-178-dup-1,1.0
rec-178-org,rec-178-dup-3,1.0
rec-178-org,rec-640-dup-2,0.0
rec-178-org,rec-666-dup-0,0.0
rec-178-org,rec-666-dup-1,0.0
rec-178-org,rec-666-dup-2,0.0
rec-178-org,rec-666-org,0.0
rec-178-org,rec-878-dup-0,0.0
rec-178-org,rec-878-dup-1,0.0
rec-178-org,rec-878-dup-2,0.0
rec-178-org,rec-878-org,0.0
rec-1780-dup-0,rec-1649-org,0.0
rec-1780-dup-0,rec-1780-org,1.0
rec-1780-dup-0,rec-92-org,0.0
rec-1780-org,rec-92-org,0.0
rec-1781-dup-0,rec-1781-org,1.0
rec-1782-dup-0,rec-1782-dup-2,1.0
rec-1782-dup-1,rec-1782-dup-0,1.0
rec-1782-dup-1,rec-1782-dup-2,1.0
rec-1782-dup-1,rec-1782-org,1.0
rec-1782-org,rec-1782-dup-0,1.0
rec-1782-org,rec-1782-dup-2,1.0
rec-1786-dup-0,rec-1786-org,1.0
rec-1786-dup-0,rec-1894-dup-0,0.0
rec-1786-dup-0,rec-1894-dup-1,0.0
rec-1786-dup-0,rec-1894-org,0.0
rec-1786-org,rec-1894-dup-0,0.0
rec-1786-org,rec-1894-dup-1,0.0
rec-1786-org,rec-1894-org,0.0
rec-1787-org,rec-1772-org,0.0
rec-1787-org,rec-338-org,0.0
rec-1788-dup-0,rec-1788-org,1.0
rec-1790-dup-1,rec-1790-dup-0,1.0
rec-1790-dup-1,rec-1981-dup-1,0.0
rec-1790-dup-1,rec-1981-dup-2,0.0
rec-1790-dup-1,rec-1981-org,0.0
rec-1790-org,rec-1278-dup-0,0.0
rec-1790-org,rec-1278-org,0.0
rec-1790-org,rec-1790-dup-0,1.0
rec-1790-org,rec-1790-dup-1,1.0
rec-1791-dup-0,rec-1791-dup-3,1.0
rec-1791-dup-0,rec-1791-org,1.0
rec-1791-dup-1,rec-1791-dup-0,1.0
rec-1791-dup-1,rec-1791-dup-2,1.0
rec-1791-dup-1,rec-1791-dup-3,1.0
rec-1791-dup-1,rec-1791-org,1.0
rec-1791-dup-2,rec-1791-dup-0,1.0
rec-1791-dup-2,rec-1791-dup-3,1.0
rec-1791-dup-2,rec-1791-org,1.0
rec-1791-dup-3,rec-1791-org,1.0
rec-1791-dup-4,rec-1791-dup-0,1.0
rec-1791-dup-4,rec-1791-dup-2,1.0
rec-1791-dup-4,rec-1791-dup-3,1.0
rec-1791-dup-4,rec-1791-org,1.0
rec-1792-org,rec-1493-dup-0,0.0
rec-1792-org,rec-1493-org,0.0
rec-1792-org,rec-665-dup-0,0.0
rec-1792-org,rec-665-org,0.0
rec-1792-org,rec-733-org,0.0
rec-1793-dup-0,rec-1298-dup-0,0.0
rec-1793-dup-0,rec-1298-dup-1,0.0
rec-1793-dup-0,rec-1298-dup-3,0.0
rec-1793-dup-0,rec-1298-org,0.0
rec-1793-dup-0,rec-1487-org,0.0
rec-1793-dup-0,rec-1502-dup-0,0.0
rec-1793-dup-0,rec-1502-dup-1,0.0
rec-1793-dup-0,rec-1502-org,0.0
rec-1793-dup-0,rec-1717-dup-0,0.0
rec-1793-dup-0,rec-1717-dup-1,0.0
rec-1793-dup-0,rec-1717-dup-2,0.0
rec-1793-dup-0,rec-1717-dup-4,0.0
rec-1793-dup-0,rec-1717-org,0.0
rec-1793-dup-0,rec-1793-org,1.0
rec-1793-dup-0,rec-200-org,0.0
rec-1793-dup-0,rec-201-dup-0,0.0
rec-1793-dup-0,rec-201-org,0.0
rec-1793-dup-0,rec-47-dup-0,0.0
rec-1793-dup-0,rec-47-dup-1,0.0
rec-1793-dup-0,rec-47-dup-2,0.0
rec-1793-dup-0,rec-47-org,0.0
rec-1793-dup-0,rec-881-dup-1,0.0
rec-1793-org,rec-1298-dup-0,0.0
rec-1793-org,rec-1298-dup-1,0.0
rec-1793-org,rec-1298-org,0.0
rec-1793-org,rec-1487-org,0.0
rec-1793-org,rec-1502-dup-1,0.0
rec-1793-org,rec-1717-dup-4,0.0
rec-1793-org,rec-200-org,0.0
rec-1795-org,rec-109-dup-2,0.0
rec-1795-org,rec-661-dup-0,0.0
rec-1795-org,rec-661-org,0.0
rec-1796-dup-0,rec-1361-dup-0,0.0
rec-1796-dup-0,rec-1361-dup-1,0.0
rec-1796-dup-0,rec-1361-dup-2,0.0
rec-1796-dup-0,rec-1361-org,0.0
rec-1796-dup-0,rec-1796-org,1.0
rec-1796-org,rec-1361-dup-1,0.0
rec-1796-org,rec-1361-org,0.0
rec-1797-dup-0,rec-1797-org,1.0
rec-1797-dup-1,rec-1797-dup-0,1.0
rec-1797-dup-1,rec-1797-org,1.0
rec-1797-dup-1,rec-313-dup-0,0.0
rec-1797-dup-1,rec-313-org,0.0
rec-1798-org,rec-1618-dup-1,0.0
rec-1799-dup-0,rec-1799-org,1.0
rec-1799-dup-0,rec-611-org,0.0
rec-1799-dup-1,rec-1326-org,0.0
rec-1799-dup-1,rec-1763-org,0.0
rec-1799-dup-1,rec-1799-dup-0,1.0
rec-1799-dup-1,rec-1799-org,1.0
rec-1799-dup-1,rec-1858-org,0.0
rec-1799-dup-1,rec-199-dup-0,0.0
rec-1799-dup-1,rec-199-org,0.0
rec-1799-dup-1,rec-611-dup-0,0.0
rec-1799-dup-1,rec-611-org,0.0
rec-18-org,rec-1402-org,0.003
rec-18-org,rec-49-dup-0,0.0
rec-180-org,rec-180-dup-1,1.0
rec-180-org,rec-1940-dup-0,0.0
rec-1800-dup-0,rec-1091-dup-0,0.0
rec-1800-dup-0,rec-1091-dup-1,0.0
rec-1800-dup-0,rec-1091-dup-2,0.0
rec-1800-dup-0,rec-1091-org,0.0
rec-1800-dup-0,rec-1800-dup-1,1.0
rec-1800-dup-0,rec-1800-dup-2,1.0
rec-1800-dup-0,rec-1800-dup-3,1.0
rec-1800-dup-1,rec-1800-dup-2,1.0
rec-1800-dup-3,rec-1091-dup-0,0.0
rec-1800-dup-3,rec-1091-org,0.0
rec-1800-dup-3,rec-1800-dup-1,1.0
rec-1800-dup-3,rec-1800-dup-2,1.0
rec-1800-org,rec-1091-dup-0,0.0
rec-1800-org,rec-1091-dup-1,0.0
rec-1800-org,rec-1091-dup-2,0.0
rec-1800-org,rec-1091-org,0.0
rec-1800-org,rec-1800-dup-0,1.0
rec-1800-org,rec-1800-dup-1,1.0
rec-1800-org,rec-1800-dup-2,1.0
rec-1800-org,rec-1800-dup-3,1.0
rec-1801-dup-0,rec-1472-dup-0,0.0
rec-1801-dup-0,rec-1472-org,0.0
rec-1801-dup-0,rec-1801-dup-1,1.0
rec-1801-dup-0,rec-1801-org,1.0
rec-1801-dup-0,rec-807-org,0.0
rec-1801-dup-1,rec-1801-org,1.0
rec-1802-org,rec-1802-dup-0,1.0
rec-1802-org,rec-1887-org,0.0
rec-1803-org,rec-1277-dup-1,0.0
rec-1803-org,rec-605-dup-0,0.0
rec-1803-org,rec-605-org,0.0
rec-1804-dup-0,rec-1804-dup-2,1.0
rec-1804-dup-0,rec-1804-org,1.0
rec-1804-dup-0,rec-530-dup-1,0.0
rec-1804-dup-0,rec-954-dup-2,0.0
rec-1804-dup-0,rec-954-dup-3,0.0
rec-1804-dup-1,rec-1804-dup-0,1.0
rec-1804-dup-1,rec-1804-dup-2,1.0
rec-1804-dup-1,rec-1804-org,1.0
rec-1804-dup-2,rec-1804-org,1.0
rec-1804-dup-2,rec-530-dup-1,0.0
rec-1804-dup-2,rec-954-dup-2,0.0
rec-1804-dup-2,rec-954-dup-3,0.0
rec-1804-org,rec-530-dup-1,0.0
rec-1804-org,rec-954-dup-2,0.0
rec-1804-org,rec-954-dup-3,0.0
rec-1805-org,rec-1260-dup-2,0.0
rec-1805-org,rec-685-org,0.0
rec-1806-org,rec-1251-org,0.0
rec-1807-org,rec-105-dup-0,0.0
rec-1807-org,rec-105-dup-4,0.0
rec-1807-org,rec-105-org,0.0
rec-1807-org,rec-1766-dup-2,0.0
rec-1807-org,rec-1766-dup-3,0.0
rec-1808-dup-0,rec-1808-dup-2,1.0
rec-1808-dup-1,rec-1808-dup-0,1.0
rec-1808-dup-1,rec-1808-dup-2,1.0
rec-1808-org,rec-1808-dup-0,1.0
rec-1808-org,rec-1808-dup-1,1.0
rec-1808-org,rec-1808-dup-2,1.0
rec-1809-dup-0,rec-1809-dup-1,1.0
rec-1809-dup-0,rec-1809-org,1.0
rec-1809-org,rec-1809-dup-1,1.0
rec-1810-org,rec-1810-dup-0,1.0
rec-1811-dup-1,rec-1811-dup-0,1.0
rec-1811-dup-1,rec-1811-org,1.0
rec-1811-org,rec-1811-dup-0,1.0
rec-1812-dup-0,rec-678-dup-0,0.0
rec-1812-org,rec-1812-dup-0,1.0
rec-1812-org,rec-678-dup-0,0.0
rec-1812-org,rec-678-org,0.0
rec-1813-org,rec-1813-dup-0,1.0
rec-1813-org,rec-1817-dup-0,0.0
rec-1813-org,rec-1817-org,0.0
rec-1813-org,rec-7-dup-2,0.0
rec-1813-org,rec-983-dup-0,0.0
rec-1814-dup-1,rec-1814-dup-0,1.0
rec-1814-dup-1,rec-1814-dup-3,1.0
rec-1814-dup-1,rec-1852-dup-0,0.0
rec-1814-dup-1,rec-1852-org,0.0
rec-1814-dup-2,rec-1814-dup-0,1.0
rec-1814-dup-2,rec-1814-dup-1,1.0
rec-1814-dup-2,rec-1814-dup-3,1.0
rec-1814-dup-2,rec-1814-org,1.0
rec-1814-dup-3,rec-1814-dup-0,1.0
rec-1814-org,rec-1814-dup-0,1.0
rec-1814-org,rec-1814-dup-1,1.0
rec-1814-org,rec-1814-dup-3,1.0
rec-1815-dup-0,rec-1011-dup-1,0.0
rec-1815-dup-0,rec-1815-dup-2,1.0
rec-1815-dup-0,rec-1815-org,1.0
rec-1815-dup-1,rec-1815-dup-0,1.0
rec-1815-dup-1,rec-1815-dup-2,1.0
rec-1815-dup-1,rec-1815-org,1.0
rec-1815-dup-2,rec-1011-dup-1,0.0
rec-1815-dup-2,rec-1815-org,1.0
rec-1815-dup-3,rec-1011-dup-1,0.0
rec-1815-dup-3,rec-1011-dup-2,0.0
rec-1815-dup-3,rec-1011-org,0.0
rec-1815-dup-3,rec-1815-dup-0,1.0
rec-1815-dup-3,rec-1815-dup-2,1.0
rec-1815-dup-3,rec-1815-org,1.0
rec-1815-dup-3,rec-394-dup-2,0.0
rec-1816-dup-0,rec-1110-org,0.0
rec-1816-dup-0,rec-1437-dup-0,0.0
rec-1816-dup-0,rec-1437-org,0.0
rec-1816-dup-0,rec-1816-dup-1,1.0
rec-1816-dup-0,rec-1816-org,1.0
rec-1816-dup-0,rec-1825-dup-0,0.0
rec-1816-dup-0,rec-1825-org,0.0
rec-1816-org,rec-1437-org,0.0
rec-1816-org,rec-1816-dup-1,1.0
rec-1817-dup-0,rec-1817-org,1.0
rec-1817-dup-0,rec-291-org,0.0
rec-1817-org,rec-291-org,0.0
rec-1820-dup-0,rec-1522-org,0.0
rec-1820-dup-0,rec-1820-org,1.0
rec-1820-org,rec-1522-org,0.0
rec-1821-dup-0,rec-1131-dup-1,0.0
rec-1821-dup-0,rec-1131-org,0.0
rec-1821-dup-0,rec-1821-org,1.0
rec-1821-dup-0,rec-310-dup-0,0.0
rec-1821-dup-0,rec-310-dup-2,0.0
rec-1821-dup-0,rec-582-dup-0,0.0
rec-1821-dup-0,rec-582-dup-4,0.0
rec-1821-dup-0,rec-582-org,0.0
rec-1821-dup-1,rec-1131-dup-0,0.0
rec-1821-dup-1,rec-1131-dup-1,0.0
rec-1821-dup-1,rec-1131-org,0.0
rec-1821-dup-1,rec-1821-dup-0,1.0
rec-1821-dup-1,rec-1821-org,1.0
rec-1821-dup-1,rec-310-dup-0,0.0
rec-1821-dup-1,rec-310-dup-1,0.0
rec-1821-dup-1,rec-310-dup-2,0.0
rec-1821-dup-1,rec-310-org,0.0
rec-1821-dup-1,rec-582-dup-0,0.0
rec-1821-dup-1,rec-582-dup-1,0.0
rec-1821-dup-1,rec-582-dup-4,0.0
rec-1821-dup-1,rec-582-org,0.0
rec-1821-org,rec-1131-dup-1,0.0
rec-1821-org,rec-1131-org,0.0
rec-1821-org,rec-582-dup-4,0.0
rec-1822-org,rec-1314-dup-1,0.0
rec-1822-org,rec-1314-dup-2,0.0
rec-1822-org,rec-210-dup-2,0.0
rec-1822-org,rec-210-org,0.0
rec-1822-org,rec-461-org,0.0
rec-1825-org,rec-1825-dup-0,1.0
rec-1829-dup-1,rec-1829-dup-0,1.0
rec-1829-org,rec-1829-dup-0,1.0
rec-1829-org,rec-1829-dup-1,1.0
rec-1830-dup-0,rec-1830-dup-2,1.0
rec-1830-dup-1,rec-1830-dup-0,1.0
rec-1830-dup-1,rec-1830-dup-2,1.0
rec-1830-dup-1,rec-1830-org,1.0
rec-1830-org,rec-1830-dup-0,1.0
rec-1830-org,rec-1830-dup-2,1.0
rec-1831-org,rec-1037-org,0.0
rec-1831-org,rec-1260-dup-0,0.0
rec-1831-org,rec-1831-dup-0,1.0
rec-1832-dup-1,rec-1225-org,0.0
rec-1832-dup-1,rec-1832-dup-0,1.0
rec-1832-dup-1,rec-1832-dup-2,1.0
rec-1832-dup-1,rec-1832-org,1.0
rec-1832-dup-1,rec-1925-dup-1,0.0
rec-1832-dup-1,rec-1925-dup-2,0.0
rec-1832-dup-1,rec-1925-dup-3,0.0
rec-1832-dup-1,rec-1925-org,0.0
rec-1832-dup-1,rec-347-org,0.0
rec-1832-dup-1,rec-497-dup-1,0.0
rec-1832-dup-1,rec-497-dup-2,0.0
rec-1832-dup-1,rec-497-dup-3,0.0
rec-1832-dup-1,rec-497-org,0.0
rec-1832-dup-2,rec-1225-org,0.0
rec-1832-dup-2,rec-1832-dup-0,1.0
rec-1832-dup-2,rec-1925-dup-1,0.0
rec-1832-dup-2,rec-1925-dup-2,0.0
rec-1832-dup-2,rec-1925-dup-3,0.0
rec-1832-dup-2,rec-1925-org,0.0
rec-1832-dup-2,rec-347-org,0.0
rec-1832-dup-2,rec-497-dup-1,0.0
rec-1832-dup-2,rec-497-dup-3,0.0
rec-1832-dup-2,rec-497-org,0.0
rec-1832-org,rec-1225-org,0.0
rec-1832-org,rec-1832-dup-0,1.0
rec-1832-org,rec-1832-dup-2,1.0
rec-1832-org,rec-1925-dup-1,0.0
rec-1832-org,rec-1925-dup-2,0.0
rec-1832-org,rec-1925-dup-3,0.0
rec-1832-org,rec-1925-org,0.0
rec-1832-org,rec-347-org,0.0
rec-1832-org,rec-497-dup-1,0.0
rec-1832-org,rec-497-dup-3,0.0
rec-1832-org,rec-497-org,0.0
rec-1833-org,rec-1250-dup-0,0.0
rec-1833-org,rec-1250-org,0.0
rec-1833-org,rec-394-dup-0,0.0
rec-1833-org,rec-394-dup-1,0.0
rec-1833-org,rec-394-dup-3,0.0
rec-1833-org,rec-394-org,0.0
rec-1834-dup-1,rec-1603-org,0.0
rec-1834-dup-1,rec-1834-dup-0,1.0
rec-1834-dup-1,rec-1834-dup-2,1.0
rec-1834-dup-1,rec-1834-org,1.0
rec-1834-dup-1,rec-634-org,0.0
rec-1834-dup-2,rec-1086-dup-0,0.0
rec-1834-dup-2,rec-1086-org,0.0
rec-1834-dup-2,rec-1246-org,0.0
rec-1834-dup-2,rec-1834-dup-0,1.0
rec-1834-org,rec-1603-org,0.0
rec-1834-org,rec-1834-dup-0,1.0
rec-1834-org,rec-1834-dup-2,1.0
rec-1834-org,rec-634-org,0.0
rec-184-org,rec-1105-dup-2,0.003
rec-184-org,rec-1842-dup-0,0.0
rec-184-org,rec-1842-dup-1,0.0
rec-184-org,rec-801-dup-2,0.0
rec-184-org,rec-801-org,0.0
rec-1840-org,rec-1840-dup-0,1.0
rec-1842-dup-1,rec-1842-dup-0,1.0
rec-1842-dup-2,rec-184-org,0.0
rec-1842-dup-2,rec-1842-dup-0,1.0
rec-1842-dup-2,rec-1842-dup-1,1.0
rec-1842-dup-2,rec-1842-dup-3,1.0
rec-1842-dup-3,rec-1842-dup-0,1.0
rec-1842-dup-3,rec-1842-dup-1,1.0
rec-1842-dup-4,rec-184-org,0.0
rec-1842-dup-4,rec-1842-dup-0,1.0
rec-1842-dup-4,rec-1842-dup-1,1.0
rec-1842-dup-4,rec-1842-dup-2,1.0
rec-1842-dup-4,rec-1842-dup-3,1.0
rec-1842-org,rec-184-org,0.0
rec-1842-org,rec-1842-dup-0,1.0
rec-1842-org,rec-1842-dup-1,1.0
rec-1842-org,rec-1842-dup-2,1.0
rec-1842-org,rec-1842-dup-3,1.0
rec-1842-org,rec-1842-dup-4,1.0
rec-1844-dup-0,rec-153-dup-3,0.0
rec-1844-dup-0,rec-153-org,0.0
rec-1844-org,rec-153-dup-3,0.0
rec-1844-org,rec-153-org,0.0
rec-1844-org,rec-1844-dup-0,1.0
rec-1846-dup-0,rec-1846-org,1.0
rec-1847-org,rec-1076-dup-1,0.0
rec-1847-org,rec-1076-org,0.0
rec-1847-org,rec-1415-org,0.0
rec-1847-org,rec-591-dup-0,0.0
rec-1847-org,rec-591-dup-2,0.0
rec-1848-dup-0,rec-1848-dup-1,1.0
rec-1848-dup-0,rec-1848-dup-2,1.0
rec-1848-dup-0,rec-1848-dup-3,1.0
rec-1848-dup-0,rec-358-dup-0,0.0
rec-1848-dup-0,rec-358-dup-1,0.0
rec-1848-dup-0,rec-358-org,0.0
rec-1848-dup-0,rec-548-org,0.0
rec-1848-dup-1,rec-1848-dup-2,1.0
rec-1848-dup-2,rec-358-org,0.0
rec-1848-dup-2,rec-548-org,0.0
rec-1848-dup-3,rec-1462-dup-0,0.0
rec-1848-dup-3,rec-1462-org,0.0
rec-1848-dup-3,rec-1848-dup-1,1.0
rec-1848-dup-3,rec-1848-dup-2,1.0
rec-1848-dup-3,rec-967-dup-1,0.0
rec-1848-org,rec-1848-dup-0,1.0
rec-1848-org,rec-1848-dup-1,1.0
rec-1848-org,rec-1848-dup-2,1.0
rec-1848-org,rec-1848-dup-3,1.0
rec-1848-org,rec-358-dup-0,0.0
rec-1848-org,rec-358-dup-1,0.0
rec-1848-org,rec-358-org,0.0
rec-1848-org,rec-548-org,0.0
rec-1850-dup-0,rec-1410-dup-2,0.0
rec-1850-dup-0,rec-1410-dup-3,0.0
rec-1850-dup-0,rec-1850-dup-1,1.0
rec-1850-dup-0,rec-1850-dup-2,1.0
rec-1850-dup-0,rec-1850-dup-3,1.0
rec-1850-dup-2,rec-1850-dup-1,1.0
rec-1850-dup-2,rec-1850-dup-3,1.0
rec-1850-dup-3,rec-1850-dup-1,1.0
rec-1850-dup-4,rec-1850-dup-0,1.0
rec-1850-dup-4,rec-1850-dup-1,1.0
rec-1850-dup-4,rec-1850-dup-2,1.0
rec-1850-dup-4,rec-1850-dup-3,1.0
rec-1850-org,rec-1850-dup-0,1.0
rec-1850-org,rec-1850-dup-1,1.0
rec-1850-org,rec-1850-dup-2,1.0
rec-1850-org,rec-1850-dup-3,1.0
rec-1850-org,rec-1850-dup-4,1.0
rec-1851-dup-0,rec-1851-dup-3,1.0
rec-1851-dup-1,rec-1851-dup-3,1.0
rec-1851-dup-1,rec-1851-org,1.0
rec-1851-dup-2,rec-1437-org,0.0
rec-1851-dup-2,rec-1851-dup-0,1.0
rec-1851-dup-2,rec-1851-dup-3,1.0
rec-1851-dup-4,rec-1851-dup-0,1.0
rec-1851-dup-4,rec-1851-dup-1,1.0
rec-1851-dup-4,rec-1851-dup-2,1.0
rec-1851-dup-4,rec-1851-dup-3,1.0
rec-1851-dup-4,rec-1851-org,1.0
rec-1851-org,rec-1851-dup-0,1.0
rec-1851-org,rec-1851-dup-2,1.0
rec-1851-org,rec-1851-dup-3,1.0
rec-1852-org,rec-1852-dup-0,1.0
rec-1853-dup-0,rec-1853-org,1.0
rec-1853-dup-0,rec-1857-dup-0,0.0
rec-1853-dup-0,rec-1857-dup-2,0.0
rec-1853-dup-0,rec-1857-dup-3,0.0
rec-1853-dup-0,rec-1857-org,0.0
rec-1855-dup-0,rec-1702-org,0.0
rec-1855-dup-0,rec-1855-dup-1,1.0
rec-1855-dup-0,rec-1855-dup-2,1.0
rec-1855-dup-0,rec-1855-dup-3,1.0
rec-1855-dup-0,rec-1855-org,1.0
rec-1855-dup-1,rec-1855-dup-2,1.0
rec-1855-dup-3,rec-1855-dup-1,1.0
rec-1855-dup-3,rec-1855-dup-2,1.0
rec-1855-org,rec-1855-dup-1,1.0
rec-1855-org,rec-1855-dup-2,1.0
rec-1855-org,rec-1855-dup-3,1.0
rec-1856-org,rec-1074-org,0.0
rec-1857-dup-0,rec-1725-dup-1,0.0
rec-1857-dup-0,rec-1725-dup-4,0.0
rec-1857-dup-0,rec-1725-org,0.0
rec-1857-dup-0,rec-1853-org,0.0
rec-1857-dup-0,rec-1857-dup-1,1.0
rec-1857-dup-0,rec-1857-dup-2,1.0
rec-1857-dup-0,rec-1857-dup-3,1.0
rec-1857-dup-0,rec-1857-dup-4,1.0
rec-1857-dup-0,rec-1857-org,1.0
rec-1857-dup-1,rec-1857-dup-4,1.0
rec-1857-dup-2,rec-1725-dup-4,0.0
rec-1857-dup-2,rec-1725-org,0.0
rec-1857-dup-2,rec-1853-org,0.0
rec-1857-dup-2,rec-1857-dup-1,1.0
rec-1857-dup-2,rec-1857-dup-4,1.0
rec-1857-dup-3,rec-1725-dup-1,0.0
rec-1857-dup-3,rec-1725-dup-4,0.0
rec-1857-dup-3,rec-1725-org,0.0
rec-1857-dup-3,rec-1853-org,0.0
rec-1857-dup-3,rec-1857-dup-2,1.0
rec-1857-dup-3,rec-1857-dup-4,1.0
rec-1857-org,rec-1725-dup-1,0.0
rec-1857-org,rec-1725-dup-4,0.0
rec-1857-org,rec-1725-org,0.0
rec-1857-org,rec-1853-org,0.0
rec-1857-org,rec-1857-dup-1,1.0
rec-1857-org,rec-1857-dup-2,1.0
rec-1857-org,rec-1857-dup-3,1.0
rec-1857-org,rec-1857-dup-4,1.0
rec-1858-org,rec-1763-org,0.0
rec-1858-org,rec-1799-dup-0,0.0
rec-1858-org,rec-1799-org,0.0
rec-1858-org,rec-199-dup-0,0.0
rec-1858-org,rec-202-dup-0,0.0
rec-1858-org,rec-202-dup-3,0.0
rec-1858-org,rec-611-dup-0,0.0
rec-1858-org,rec-611-org,0.0
rec-1859-org,rec-1147-org,0.0
rec-1859-org,rec-228-org,0.0
rec-186-org,rec-186-dup-0,1.0
rec-1860-dup-0,rec-1860-dup-1,1.0
rec-1860-dup-0,rec-1860-dup-2,1.0
rec-1860-dup-0,rec-1860-org,1.0
rec-1860-dup-1,rec-1860-dup-2,1.0
rec-1860-dup-1,rec-1860-dup-4,1.0
rec-1860-dup-1,rec-1860-org,1.0
rec-1860-dup-3,rec-1860-dup-1,1.0
